ID,Unnamed: 0,diameter,sample,label,injectWell,prot_total,Run,Well,plate,Order
C71Reporter.intensity.5,1504,22.71,Monocyte,Reporter.intensity.5,C7,9.23834857153529,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.6,1505,20.89,PDAC,Reporter.intensity.6,C7,8.20818785132795,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.7,1506,22.66,PDAC,Reporter.intensity.7,C7,8.78737897364426,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.8,1507,27.13,Melanoma,Reporter.intensity.8,C7,8.88007757288343,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.9,1508,23.53,Melanoma,Reporter.intensity.9,C7,8.91353917173111,dAL_1k_Proto29_39,C7,1.0,39.0
C81Reporter.intensity.10,1509,22.17,Monocyte,Reporter.intensity.10,C8,8.72822211047547,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.11,1510,29.29,PDAC,Reporter.intensity.11,C8,9.08088070322205,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.12,1511,23.06,Melanoma,Reporter.intensity.12,C8,8.34182056189077,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.13,1512,25.94,Melanoma,Reporter.intensity.13,C8,9.16685978433265,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.16,1515,23.06,Monocyte,Reporter.intensity.16,C8,8.47311617200471,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.17,1516,18.51,PDAC,Reporter.intensity.17,C8,8.03247132452458,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.18,1517,22.59,PDAC,Reporter.intensity.18,C8,8.37880426068559,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.21,1520,18.82,Monocyte,Reporter.intensity.21,C8,7.80705750026757,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.22,1521,20.12,Monocyte,Reporter.intensity.22,C8,8.06264409912909,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.23,1522,21.62,PDAC,Reporter.intensity.23,C8,8.1198989715313,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.24,1523,22.93,Melanoma,Reporter.intensity.24,C8,8.24890563869505,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.26,1525,24.89,Monocyte,Reporter.intensity.26,C8,8.68393313812174,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.27,1526,28.29,PDAC,Reporter.intensity.27,C8,8.99192354073478,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.28,1527,18.56,PDAC,Reporter.intensity.28,C8,7.35714063484076,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.29,1528,27.72,PDAC,Reporter.intensity.29,C8,8.88942661925415,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.30,1529,27.78,Melanoma,Reporter.intensity.30,C8,8.9066765225791,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.31,1530,17.92,Monocyte,Reporter.intensity.31,C8,7.8812269526065,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.32,1531,19.9,Monocyte,Reporter.intensity.32,C8,8.2137749644126,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.4,1532,27.12,PDAC,Reporter.intensity.4,C8,8.72497174107296,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.5,1533,21.67,PDAC,Reporter.intensity.5,C8,9.21255740421141,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.6,1534,23.96,Melanoma,Reporter.intensity.6,C8,8.51760179050737,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.7,1535,27.91,Melanoma,Reporter.intensity.7,C8,9.48193879866512,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.8,1536,21.27,Monocyte,Reporter.intensity.8,C8,8.0697970124562,dAL_1k_Proto29_40,C8,1.0,40.0
C81Reporter.intensity.9,1537,21.63,Monocyte,Reporter.intensity.9,C8,8.61084876685234,dAL_1k_Proto29_40,C8,1.0,40.0
C91Reporter.intensity.11,1539,20.91,PDAC,Reporter.intensity.11,C9,8.28464858660822,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.12,1540,27.63,Melanoma,Reporter.intensity.12,C9,8.89965110594174,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.13,1541,22.58,Melanoma,Reporter.intensity.13,C9,8.5685355165816,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.14,1542,20.67,Monocyte,Reporter.intensity.14,C9,8.92531965978999,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.15,1543,20.53,Monocyte,Reporter.intensity.15,C9,8.28090758207926,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.16,1544,22.75,Monocyte,Reporter.intensity.16,C9,8.23159080793932,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.17,1545,20.44,PDAC,Reporter.intensity.17,C9,7.98146581555256,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.18,1546,25.05,Melanoma,Reporter.intensity.18,C9,8.56634612227502,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.20,1548,22.59,Melanoma,Reporter.intensity.20,C9,8.36541804327909,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.21,1549,22.25,Monocyte,Reporter.intensity.21,C9,8.41513993472788,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.22,1550,21.73,Monocyte,Reporter.intensity.22,C9,8.16077248450908,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.23,1551,21.06,PDAC,Reporter.intensity.23,C9,8.14059903568497,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.26,1554,27.41,Melanoma,Reporter.intensity.26,C9,8.94342024625017,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.27,1555,22.95,Monocyte,Reporter.intensity.27,C9,8.51388788502896,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.28,1556,21.08,Monocyte,Reporter.intensity.28,C9,8.07852667275563,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.29,1557,21.19,PDAC,Reporter.intensity.29,C9,8.20073533493892,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.30,1558,26.82,Melanoma,Reporter.intensity.30,C9,8.96142992304774,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.32,1560,18.65,Monocyte,Reporter.intensity.32,C9,7.97696488264215,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.4,1561,20.39,PDAC,Reporter.intensity.4,C9,8.01519752491478,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.5,1562,24.51,PDAC,Reporter.intensity.5,C9,9.44216809493011,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.6,1563,21.77,PDAC,Reporter.intensity.6,C9,7.99534591259287,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.7,1564,30.41,Melanoma,Reporter.intensity.7,C9,9.49442103915152,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.8,1565,20.39,Monocyte,Reporter.intensity.8,C9,8.07755615683846,dAL_1k_Proto29_41,C9,1.0,41.0
C91Reporter.intensity.9,1566,21.09,Monocyte,Reporter.intensity.9,C9,8.47126145835195,dAL_1k_Proto29_41,C9,1.0,41.0
D11Reporter.intensity.10,1567,32.06,PDAC,Reporter.intensity.10,D1,9.76337891362898,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.11,1568,20.92,PDAC,Reporter.intensity.11,D1,8.55493361210538,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.13,1570,26.61,Melanoma,Reporter.intensity.13,D1,9.1519508882239,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.14,1571,18.54,Monocyte,Reporter.intensity.14,D1,8.96186474986185,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.15,1572,21.15,Monocyte,Reporter.intensity.15,D1,8.69066388240494,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.16,1573,19.93,Monocyte,Reporter.intensity.16,D1,8.26108038406272,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.17,1574,19.71,PDAC,Reporter.intensity.17,D1,8.64444778455753,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.18,1575,22.58,Melanoma,Reporter.intensity.18,D1,8.39640555556665,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.19,1576,32.66,Melanoma,Reporter.intensity.19,D1,9.08205000874769,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.20,1577,22.96,Melanoma,Reporter.intensity.20,D1,8.66619173965173,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.21,1578,22.94,Monocyte,Reporter.intensity.21,D1,8.71901445435286,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.22,1579,21.48,Monocyte,Reporter.intensity.22,D1,8.61615717487751,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.23,1580,29.26,PDAC,Reporter.intensity.23,D1,9.14103081774605,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.24,1581,26.43,PDAC,Reporter.intensity.24,D1,8.85538042254221,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.25,1582,23.97,Melanoma,Reporter.intensity.25,D1,8.97344272036505,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.26,1583,24.27,Melanoma,Reporter.intensity.26,D1,8.3310963833289,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.27,1584,20.17,Monocyte,Reporter.intensity.27,D1,8.52242650039162,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.28,1585,19.48,Monocyte,Reporter.intensity.28,D1,7.87446139235596,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.29,1586,31.28,PDAC,Reporter.intensity.29,D1,9.68493581932601,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.30,1587,22.9,Melanoma,Reporter.intensity.30,D1,7.91400034056188,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.31,1588,24.67,Melanoma,Reporter.intensity.31,D1,9.01994672036304,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.32,1589,24.53,Monocyte,Reporter.intensity.32,D1,9.1071232481346,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.4,1590,27.19,PDAC,Reporter.intensity.4,D1,8.51975226405073,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.5,1591,25.68,PDAC,Reporter.intensity.5,D1,9.77519953782774,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.7,1593,31.08,Melanoma,Reporter.intensity.7,D1,9.4097431013599,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.8,1594,19.65,Monocyte,Reporter.intensity.8,D1,8.54517056691143,dAL_1k_Proto29_57,D1,1.0,57.0
D11Reporter.intensity.9,1595,19.51,Monocyte,Reporter.intensity.9,D1,8.45112114458839,dAL_1k_Proto29_57,D1,1.0,57.0
D31Reporter.intensity.10,1596,21.24,Monocyte,Reporter.intensity.10,D3,8.8872770867503,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.11,1597,18.42,Monocyte,Reporter.intensity.11,D3,8.44627710935511,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.13,1599,28.81,PDAC,Reporter.intensity.13,D3,9.39304430346271,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.15,1601,25.06,Melanoma,Reporter.intensity.15,D3,8.92102660118611,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.16,1602,22.53,Melanoma,Reporter.intensity.16,D3,7.93829825738191,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.17,1603,24.17,Monocyte,Reporter.intensity.17,D3,9.09226510191587,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.18,1604,23.5,Monocyte,Reporter.intensity.18,D3,8.52856784392948,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.20,1606,26.52,PDAC,Reporter.intensity.20,D3,8.83937243644963,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.21,1607,24.89,Melanoma,Reporter.intensity.21,D3,8.88582298780022,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.22,1608,28.5,Melanoma,Reporter.intensity.22,D3,8.43202770320062,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.24,1610,21.7,Monocyte,Reporter.intensity.24,D3,8.67475141797534,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.25,1611,29.09,PDAC,Reporter.intensity.25,D3,9.16141941539808,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.27,1613,25.3,Melanoma,Reporter.intensity.27,D3,9.0343810166185,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.28,1614,18.56,Monocyte,Reporter.intensity.28,D3,7.77927293619429,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.29,1615,25.88,PDAC,Reporter.intensity.29,D3,8.89126601043547,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.30,1616,26.41,PDAC,Reporter.intensity.30,D3,8.80424177926594,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.31,1617,24.69,PDAC,Reporter.intensity.31,D3,8.20606635865994,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.4,1619,18.39,Monocyte,Reporter.intensity.4,D3,8.18734418897034,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.5,1620,18.6,Monocyte,Reporter.intensity.5,D3,9.25598049334213,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.6,1621,25.47,PDAC,Reporter.intensity.6,D3,8.59479575272075,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.8,1623,23.2,Melanoma,Reporter.intensity.8,D3,8.08689839146024,dAL_1k_Proto29_59,D3,1.0,59.0
D31Reporter.intensity.9,1624,27.97,Melanoma,Reporter.intensity.9,D3,9.53750767061963,dAL_1k_Proto29_59,D3,1.0,59.0
D41Reporter.intensity.10,1625,22.2,Monocyte,Reporter.intensity.10,D4,8.9942020603214,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.11,1626,25.59,PDAC,Reporter.intensity.11,D4,8.9031874703877,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.13,1628,24.87,Melanoma,Reporter.intensity.13,D4,9.07065499078944,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.14,1629,23.37,Melanoma,Reporter.intensity.14,D4,9.27148047034563,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.16,1631,25.55,Monocyte,Reporter.intensity.16,D4,9.11522321518685,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.17,1632,32.0,PDAC,Reporter.intensity.17,D4,9.61608673519036,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.19,1634,25.47,Melanoma,Reporter.intensity.19,D4,8.52191352314819,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.21,1636,17.46,Monocyte,Reporter.intensity.21,D4,8.2235946212691,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.22,1637,22.44,Monocyte,Reporter.intensity.22,D4,8.4177731844482,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.23,1638,26.78,PDAC,Reporter.intensity.23,D4,8.74978127332758,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.24,1639,24.57,Melanoma,Reporter.intensity.24,D4,8.82163336113046,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.25,1640,23.67,Melanoma,Reporter.intensity.25,D4,8.82004156235512,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.26,1641,19.29,Monocyte,Reporter.intensity.26,D4,8.2077803830878,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.27,1642,23.9,PDAC,Reporter.intensity.27,D4,8.24689705090052,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.28,1643,20.41,PDAC,Reporter.intensity.28,D4,8.3834498355898,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.29,1644,26.77,PDAC,Reporter.intensity.29,D4,8.96489713111904,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.30,1645,21.58,Melanoma,Reporter.intensity.30,D4,8.10026882795455,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.31,1646,20.03,Monocyte,Reporter.intensity.31,D4,8.21974311852061,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.32,1647,20.94,Monocyte,Reporter.intensity.32,D4,8.57396906563415,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.4,1648,24.71,PDAC,Reporter.intensity.4,D4,8.6857058218091,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.5,1649,20.41,PDAC,Reporter.intensity.5,D4,9.43973236171823,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.6,1650,21.67,Melanoma,Reporter.intensity.6,D4,8.18138849670168,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.7,1651,24.05,Melanoma,Reporter.intensity.7,D4,9.10674931022004,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.8,1652,24.82,Monocyte,Reporter.intensity.8,D4,8.73859624000354,dAL_1k_Proto29_60,D4,1.0,60.0
D41Reporter.intensity.9,1653,18.41,Monocyte,Reporter.intensity.9,D4,8.8029151960039,dAL_1k_Proto29_60,D4,1.0,60.0
D51Reporter.intensity.10,1654,30.21,PDAC,Reporter.intensity.10,D5,9.72579808022922,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.11,1655,23.95,PDAC,Reporter.intensity.11,D5,8.93737822399762,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.12,1656,29.04,Melanoma,Reporter.intensity.12,D5,9.55755733235051,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.13,1657,25.02,Melanoma,Reporter.intensity.13,D5,8.82799934660617,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.15,1659,21.08,Monocyte,Reporter.intensity.15,D5,8.77475616770717,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.17,1661,23.73,PDAC,Reporter.intensity.17,D5,8.78956756407817,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.18,1662,23.0,Melanoma,Reporter.intensity.18,D5,8.66081662031385,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.20,1664,24.17,Melanoma,Reporter.intensity.20,D5,8.82808828802055,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.21,1665,21.52,Monocyte,Reporter.intensity.21,D5,8.66583391241444,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.22,1666,22.81,Monocyte,Reporter.intensity.22,D5,8.82185546423498,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.23,1667,19.43,PDAC,Reporter.intensity.23,D5,8.42454413703644,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.24,1668,28.16,PDAC,Reporter.intensity.24,D5,9.25781669638805,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.25,1669,24.99,Melanoma,Reporter.intensity.25,D5,8.47463605109776,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.26,1670,28.68,Melanoma,Reporter.intensity.26,D5,9.63396713763806,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.28,1672,21.22,Monocyte,Reporter.intensity.28,D5,8.37933599229047,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.29,1673,22.66,PDAC,Reporter.intensity.29,D5,8.73207264118655,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.31,1675,24.04,Melanoma,Reporter.intensity.31,D5,8.98448556756424,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.32,1676,24.34,Monocyte,Reporter.intensity.32,D5,8.90560762981896,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.4,1677,23.72,PDAC,Reporter.intensity.4,D5,8.02371505161973,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.5,1678,26.65,PDAC,Reporter.intensity.5,D5,9.85144647370771,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.6,1679,24.1,PDAC,Reporter.intensity.6,D5,8.95946738092766,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.8,1681,18.88,Monocyte,Reporter.intensity.8,D5,8.53478969199832,dAL_1k_Proto29_61,D5,1.0,61.0
D51Reporter.intensity.9,1682,20.83,Monocyte,Reporter.intensity.9,D5,9.01340313052054,dAL_1k_Proto29_61,D5,1.0,61.0
D61Reporter.intensity.10,1683,23.62,Melanoma,Reporter.intensity.10,D6,9.62559751936879,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.11,1684,26.97,Melanoma,Reporter.intensity.11,D6,9.49952945198277,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.12,1685,22.4,Monocyte,Reporter.intensity.12,D6,9.00811818063763,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.13,1686,21.77,Monocyte,Reporter.intensity.13,D6,9.25698592198332,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.15,1688,25.12,PDAC,Reporter.intensity.15,D6,9.45075416111904,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.17,1690,27.35,Melanoma,Reporter.intensity.17,D6,9.76331481997688,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.18,1691,24.58,Melanoma,Reporter.intensity.18,D6,8.68026742665944,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.19,1692,22.58,Monocyte,Reporter.intensity.19,D6,9.17125106325144,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.20,1693,19.46,Monocyte,Reporter.intensity.20,D6,8.8297375280632,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.21,1694,25.56,PDAC,Reporter.intensity.21,D6,9.28725452598791,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.22,1695,21.48,PDAC,Reporter.intensity.22,D6,8.58257146761684,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.23,1696,23.46,Melanoma,Reporter.intensity.23,D6,8.87063770573388,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.24,1697,27.13,Melanoma,Reporter.intensity.24,D6,9.6677344197411,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.25,1698,21.02,Monocyte,Reporter.intensity.25,D6,8.90745589477727,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.26,1699,21.31,Monocyte,Reporter.intensity.26,D6,8.92829274008481,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.27,1700,24.58,PDAC,Reporter.intensity.27,D6,9.30344917561253,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.28,1701,26.02,Melanoma,Reporter.intensity.28,D6,9.37911988359691,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.29,1702,27.86,Melanoma,Reporter.intensity.29,D6,9.1216579931499,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.30,1703,17.96,Monocyte,Reporter.intensity.30,D6,8.43603849378011,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.31,1704,28.39,PDAC,Reporter.intensity.31,D6,9.58562942001434,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.32,1705,22.05,PDAC,Reporter.intensity.32,D6,8.94739402974613,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.4,1706,20.7,PDAC,Reporter.intensity.4,D6,8.80973560690931,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.5,1707,28.1,Melanoma,Reporter.intensity.5,D6,10.175625930662,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.6,1708,28.72,Monocyte,Reporter.intensity.6,D6,9.65087149996778,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.7,1709,17.94,Monocyte,Reporter.intensity.7,D6,9.34853837358817,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.8,1710,22.59,PDAC,Reporter.intensity.8,D6,8.93364115156853,dAL_1k_Proto29_62,D6,1.0,62.0
D61Reporter.intensity.9,1711,26.03,PDAC,Reporter.intensity.9,D6,9.75626413457261,dAL_1k_Proto29_62,D6,1.0,62.0
D71Reporter.intensity.12,1714,21.02,Monocyte,Reporter.intensity.12,D7,9.55364577892384,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.13,1715,22.89,PDAC,Reporter.intensity.13,D7,9.65836399747545,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.14,1716,33.36,Melanoma,Reporter.intensity.14,D7,10.3136379330513,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.15,1717,25.38,Melanoma,Reporter.intensity.15,D7,10.1015956806101,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.16,1718,27.74,Melanoma,Reporter.intensity.16,D7,10.2232871640057,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.17,1719,22.81,Monocyte,Reporter.intensity.17,D7,9.75353044712835,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.18,1720,21.02,Monocyte,Reporter.intensity.18,D7,9.60497584028087,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.19,1721,30.85,PDAC,Reporter.intensity.19,D7,10.334953918888,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.20,1722,23.95,PDAC,Reporter.intensity.20,D7,9.55726445933599,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.21,1723,33.83,Melanoma,Reporter.intensity.21,D7,10.1285923224531,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.22,1724,26.36,Melanoma,Reporter.intensity.22,D7,9.82463767887454,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.23,1725,20.32,Monocyte,Reporter.intensity.23,D7,9.22200306276797,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.24,1726,20.02,Monocyte,Reporter.intensity.24,D7,9.42778629809584,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.25,1727,21.67,PDAC,Reporter.intensity.25,D7,9.57255849303515,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.26,1728,25.87,Melanoma,Reporter.intensity.26,D7,9.74500620706217,dAL_1k_Proto29_63,D7,1.0,63.0
