"","UMAP_1","UMAP_2","clust","Condition","prot","ins1","Gcg","ins2","id","Raw.file","celltype","channel","Cell_type"
"34",0.582035667286172,-0.778035542791795,"2","ko",0.132352266994651,1.6255510999084,0.132352266994651,-0.311389635185052,"i1044","XwAL00323","ko","Reporter.intensity.18","Beta 1"
"35",-1.10433306635831,3.06136090415149,"4","ko",-0.621417544971788,0.957738245647747,-0.621417544971788,0.614654168582436,"i105","XwAL00318","ko","Reporter.intensity.15","Beta 1"
"36",-2.08341752828573,-8.19855277878613,"8","wt",0.00752611951450323,-1.20449391370259,0.00752611951450323,-0.425289169471881,"i1050","XwAL00355","wt","Reporter.intensity.6","Vasculature"
"37",-3.05785321535085,4.51325304167895,"6","wt",-0.615158261720399,-0.409919738739015,-0.615158261720399,-0.037088012003696,"i1051","XwAL00355","wt","Reporter.intensity.7","Beta 1"
"38",-2.41910874189352,-3.85346691948743,"4","wt",1.22483484228775,0.433743992315665,1.22483484228775,-0.482613310809524,"i1052","XwAL00355","wt","Reporter.intensity.8","Beta 1"
"39",-4.40747284234975,-2.81687205178113,"3","wt",1.77334922560301,-0.739641627561546,1.77334922560301,-0.077227582958628,"i1053","XwAL00355","wt","Reporter.intensity.9","Beta 1"
"40",-4.81696819604848,-1.36714958292813,"3","wt",-0.216243293633402,-0.979944573708221,-0.216243293633402,-0.127269004979307,"i1054","XwAL00355","wt","Reporter.intensity.10","Beta 1"
"41",-3.73385500253652,-3.49976008278699,"3","wt",-0.861599998962723,-1.38533483595361,-0.861599998962723,0.50705988398184,"i1056","XwAL00355","wt","Reporter.intensity.12","Beta 1"
"42",4.71720004735972,1.59896905081897,"0","ko",1.12661817091202,0.36834432334528,1.12661817091202,0.197901537956921,"i1057","XwAL00355","ko","Reporter.intensity.13","Beta 2"
"43",2.05016446767832,0.951527902061034,"2","ko",-0.488874852611512,1.10286790087735,-0.488874852611512,-0.0727565484172844,"i1058","XwAL00355","ko","Reporter.intensity.14","Beta 1"
"44",1.34243322073008,-0.61894278494091,"2","ko",-0.693722278593548,1.10250696120902,-0.693722278593548,1.11597430200096,"i1059","XwAL00355","ko","Reporter.intensity.15","Beta 1"
"45",-3.30682753862356,-0.647257695769977,"4","ko",0.136468728624764,-1.1157319672952,0.136468728624764,0.4251978321749,"i106","XwAL00318","ko","Reporter.intensity.16","Beta 1"
"46",-2.17277192415212,-2.6270221982655,"3","ko",-0.193987090634605,0.820673009643988,-0.193987090634605,NA,"i1061","XwAL00355","ko","Reporter.intensity.17","Beta 1"
"47",-0.85790600718473,5.57651645796924,"1","ko",-0.994734561208803,0.882879420977766,-0.994734561208803,-0.571536151246328,"i1062","XwAL00355","ko","Reporter.intensity.18","Beta 1"
"48",-1.9387234383962,-7.88044755799146,"8","wt",-0.187108723973277,-0.565252984744944,-0.187108723973277,0.518328391801859,"i1067","XwAL00356","wt","Reporter.intensity.5","Vasculature"
"49",-3.37482809366201,-1.65207045418591,"5","wt",-1.35715369147413,-0.841478554827711,-1.35715369147413,1.30518600017575,"i1068","XwAL00356","wt","Reporter.intensity.6","Beta 1"
"50",-1.96203624547933,-3.50604575020642,"3","wt",-0.0549969746098464,-0.682301336452018,-0.0549969746098464,-0.654720363790721,"i1069","XwAL00356","wt","Reporter.intensity.7","Beta 1"
"51",2.09410811124827,1.43968398230701,"2","ko",0.380235899853646,1.77196612773585,0.380235899853646,0.611649624645067,"i107","XwAL00318","ko","Reporter.intensity.17","Beta 1"
"52",1.77956963239695,5.3696921552959,"7","wt",-0.195650600831586,0.0272994370093415,-0.195650600831586,-0.00498232954995829,"i1070","XwAL00356","wt","Reporter.intensity.8","Beta 1"
"53",-5.11256384195303,0.296587952548552,"7","wt",0.975756394711239,-0.520871410679141,0.975756394711239,-0.208999692193984,"i1072","XwAL00356","wt","Reporter.intensity.10","Beta 1"
"54",1.47326827703501,4.3909733976665,"7","wt",1.0333100977856,-0.180327253970042,1.0333100977856,-0.598915042168243,"i1073","XwAL00356","wt","Reporter.intensity.11","Beta 1"
"55",0.835433489666238,6.29285127776294,"7","ko",0.0315307882692074,0.185055930266779,0.0315307882692074,-0.195507803057765,"i1074","XwAL00356","ko","Reporter.intensity.12","Beta 1"
"56",0.333740836963906,5.34105474608569,"1","ko",0.10312386447983,0.721074957321222,0.10312386447983,1.30748726339406,"i1075","XwAL00356","ko","Reporter.intensity.13","Beta 1"
"57",2.45429111181284,1.42334396498828,"5","ko",1.06420649814646,0.906726097028771,1.06420649814646,0.0682933825454728,"i1076","XwAL00356","ko","Reporter.intensity.14","Beta 1"
"58",-1.95029746831869,-2.93377750260205,"3","ko",-1.11180123239073,0.0553661923107279,-1.11180123239073,-0.548777945336813,"i1077","XwAL00356","ko","Reporter.intensity.15","Beta 1"
"59",4.97884584127451,0.0946548070254806,"3","ko",0.420309529876955,0.797531945407494,0.420309529876955,-1.25802804279724,"i1078","XwAL00356","ko","Reporter.intensity.16","Beta 1"
"60",-1.57224016727422,-8.5364939485249,"8","ko",-0.589003469937677,0.395345513069291,-0.589003469937677,0.492995997198288,"i1079","XwAL00356","ko","Reporter.intensity.17","Vasculature"
"61",0.839305526600136,0.53432447569995,"2","ko",-0.247361937052652,0.432647971272515,-0.247361937052652,0.774175277140166,"i1085","XwAL00360","ko","Reporter.intensity.5","Beta 1"
"62",5.75406766592051,0.919728585654784,"0","ko",-0.302743405874377,-0.516013806510289,-0.302743405874377,-0.337557780426983,"i1086","XwAL00360","ko","Reporter.intensity.6","Beta 2"
"63",1.34166145978953,5.86059076445727,"1","ko",-0.12943002904351,0.125732226528363,-0.12943002904351,-0.0127970001407905,"i1087","XwAL00360","ko","Reporter.intensity.7","Beta 1"
"64",2.27264357267405,3.63050586836963,"7","ko",0.0770699219298766,0.194065467645082,0.0770699219298766,-0.578359142497685,"i1088","XwAL00360","ko","Reporter.intensity.8","Beta 1"
"65",-2.73373531640981,-6.71913688523145,"9","ko",0.412846459335623,-3.13838954361755,0.412846459335623,0.642290831938798,"i1089","XwAL00360","ko","Reporter.intensity.9","Delta"
"66",0.398202902660622,6.2564838613811,"1","wt",-0.217766363762456,0.383211480149149,-0.217766363762456,-0.93747541796125,"i1090","XwAL00360","wt","Reporter.intensity.10","Beta 1"
"67",1.91716981588389,2.49682767050891,"5","wt",-0.195390459217318,0.486618455811652,-0.195390459217318,-0.406291281403915,"i1091","XwAL00360","wt","Reporter.intensity.11","Beta 1"
"68",-3.98743461908315,-0.77169019622178,"5","wt",0.98151243730052,-0.170207428555221,0.98151243730052,0.816769787734805,"i1092","XwAL00360","wt","Reporter.intensity.12","Beta 1"
"69",1.86175180135752,4.50164110320239,"7","wt",0.18761942901668,0.629277271920128,0.18761942901668,0.444174512263716,"i1093","XwAL00360","wt","Reporter.intensity.13","Beta 1"
"70",-1.54131739677404,-2.39282315117688,"3","wt",1.05441901161819,0.527673433267805,1.05441901161819,-0.540656347343129,"i1094","XwAL00360","wt","Reporter.intensity.14","Beta 1"
"71",-1.74407648385976,-8.71468370301099,"8","wt",-0.955783915113745,0.197139221264347,-0.955783915113745,0.424118891210599,"i1095","XwAL00360","wt","Reporter.intensity.15","Vasculature"
"72",-1.93116282762502,-8.6848642144856,"8","wt",0.473540748412974,-0.334552388769999,0.473540748412974,-0.203938994254245,"i1096","XwAL00360","wt","Reporter.intensity.16","Vasculature"
"73",1.88942599950816,3.53698713439136,"1","ko",0.618056832722404,1.10771015112627,0.618056832722404,0.620379862011303,"i1097","XwAL00360","ko","Reporter.intensity.17","Beta 1"
"74",1.66375828443552,2.85000831740527,"7","ko",-1.56458841712225,0.460341528586566,-1.56458841712225,-0.408022659591461,"i1098","XwAL00360","ko","Reporter.intensity.18","Beta 1"
"75",0.243775255069985,0.0131705488505843,"4","ko",-0.986006644251576,0.605433189664074,-0.986006644251576,1.07986018575082,"i11","XwAL00313","ko","Reporter.intensity.11","Beta 1"
"76",-0.6645393576241,3.1590831960979,"1","ko",-0.800434234583378,1.80761913529537,-0.800434234583378,1.49686205326185,"i1104","XwAL00370","ko","Reporter.intensity.6","Beta 1"
"77",1.54018593488718,5.5827892507854,"7","ko",0.0225763035159073,0.172462131971081,0.0225763035159073,0.399585941385303,"i1105","XwAL00370","ko","Reporter.intensity.7","Beta 1"
"78",-0.952101581706748,5.08558828490405,"1","ko",0.221983496265903,0.321142575180747,0.221983496265903,0.3099304809918,"i1106","XwAL00370","ko","Reporter.intensity.8","Beta 1"
"79",-1.68617700876211,1.95050389426379,"6","wt",1.08117864974883,0.694348315972196,1.08117864974883,-0.921744081825083,"i1107","XwAL00370","wt","Reporter.intensity.9","Beta 1"
"80",-4.00795292200063,-3.7347099099812,"3","wt",0.374153218202018,-1.90291571968939,0.374153218202018,-0.224834422876546,"i1108","XwAL00370","wt","Reporter.intensity.10","Beta 1"
"81",-4.31087779344533,-2.75357120377393,"3","wt",1.06211532840193,-0.475864158253103,1.06211532840193,0.184056422501513,"i1109","XwAL00370","wt","Reporter.intensity.11","Beta 1"
"82",8.59199357687022,-1.39914929015012,"0","wt",0.270612119132316,-2.01526490353041,0.270612119132316,-0.0475432175427387,"i1110","XwAL00370","wt","Reporter.intensity.12","Beta 2"
"83",-2.83744811357473,-1.69348245007367,"6","wt",-1.26974195459778,0.286741288900379,-1.26974195459778,-1.24156752902639,"i1111","XwAL00370","wt","Reporter.intensity.13","Beta 1"
"84",-2.91808628381704,-4.12655489785047,"3","wt",-0.782041581362834,-1.07777902593776,-0.782041581362834,0.267768758782969,"i1112","XwAL00370","wt","Reporter.intensity.14","Beta 1"
"85",-1.88558303655599,1.31892735617785,"4","wt",-1.20805091084828,0.149334512588702,-1.20805091084828,-0.26047871859784,"i1113","XwAL00370","wt","Reporter.intensity.15","Beta 1"
"86",1.37696815191294,-0.777948683923196,"2","ko",-0.191584201545672,0.664496112926932,-0.191584201545672,-0.210258505680523,"i1114","XwAL00370","ko","Reporter.intensity.16","Beta 1"
"87",-0.952098154439674,2.3406325067821,"1","ko",1.06242380021024,0.92817718621174,1.06242380021024,-0.0662428662289853,"i1116","XwAL00370","ko","Reporter.intensity.18","Beta 1"
"88",2.54700828252818,1.57179028647571,"2","ko",-1.01044658557849,0.607939702672171,-1.01044658557849,0.90203517912868,"i1121","XwAL00378","ko","Reporter.intensity.5","Beta 1"
"89",1.01142490564372,3.50252849715381,"1","ko",-0.707943971883657,0.942209417065203,-0.707943971883657,-0.271166663051565,"i1122","XwAL00378","ko","Reporter.intensity.6","Beta 1"
"90",2.83901882825877,0.722843119079161,"2","ko",-1.19209152022427,0.587142773369118,-1.19209152022427,-0.156781761126787,"i1123","XwAL00378","ko","Reporter.intensity.7","Beta 1"
"91",-1.63405715764974,-8.61348455292554,"8","ko",-0.397940140933391,0.208055537785493,-0.397940140933391,0.301644463047247,"i1124","XwAL00378","ko","Reporter.intensity.8","Vasculature"
"92",3.52868295370127,1.88462812560229,"2","ko",-0.961178204426827,0.793266783761057,-0.961178204426827,-0.342250916261225,"i1125","XwAL00378","ko","Reporter.intensity.9","Beta 1"
"93",-3.72480677904104,-1.74294333798261,"5","wt",0.228814483488064,-0.475512053416401,0.228814483488064,-0.156788438490703,"i1126","XwAL00378","wt","Reporter.intensity.10","Beta 1"
"94",1.25157380758311,4.13722307341723,"7","wt",0.214043236207365,0.308533002798959,0.214043236207365,0.145829073971288,"i1127","XwAL00378","wt","Reporter.intensity.11","Beta 1"
"95",1.85103750883128,2.79184705870776,"7","wt",-0.184707213894864,-0.213198146466102,-0.184707213894864,0.121979219320018,"i1128","XwAL00378","wt","Reporter.intensity.12","Beta 1"
"96",1.18054962812449,5.79242450850635,"1","wt",-0.10203014429206,0.422783679262019,-0.10203014429206,-0.27033534743019,"i1131","XwAL00378","wt","Reporter.intensity.15","Beta 1"
"97",-1.79399751962637,-8.04543893677564,"8","wt",0.0676053304571809,-0.615758955546065,0.0676053304571809,1.15862925333674,"i1132","XwAL00378","wt","Reporter.intensity.16","Vasculature"
"98",-2.67389559091543,-6.38844602448316,"9","ko",4.31038852675179,-1.92093641527244,4.31038852675179,-0.96218284850358,"i1134","XwAL00378","ko","Reporter.intensity.18","Delta"
"99",1.32784629522349,0.498875090056944,"2","ko",-0.566210971308572,0.168573947260557,-0.566210971308572,1.397363867442,"i1139","XwAL00379","ko","Reporter.intensity.5","Beta 1"
"100",-2.83701156915639,-6.84081333023877,"8","wt",-0.146257725376147,-1.18389046198128,-0.146257725376147,-0.431237257334909,"i114","XwAL00319","wt","Reporter.intensity.6","Vasculature"
"101",-4.04780768693899,-3.83034842354627,"3","ko",2.80908121705857,-2.43920597125987,2.80908121705857,-0.827775287582813,"i1140","XwAL00379","ko","Reporter.intensity.6","Beta 1"
"102",-0.000864141597495371,2.87342030661731,"1","ko",0.0205785689336786,0.0510641606168326,0.0205785689336786,0.274034661899853,"i1141","XwAL00379","ko","Reporter.intensity.7","Beta 1"
"103",2.77881169973399,2.33535868781238,"7","ko",0.408037051906671,1.06837848392764,0.408037051906671,0.451633687033006,"i1142","XwAL00379","ko","Reporter.intensity.8","Beta 1"
"104",-1.54650633872961,-3.29031508309216,"3","wt",-0.440052646649364,-0.138662021579858,-0.440052646649364,0.577977185462908,"i1143","XwAL00379","wt","Reporter.intensity.9","Beta 1"
"105",-4.16689943613027,-1.64659302574964,"6","wt",-0.97079779407005,-0.164798949467341,-0.97079779407005,0.697982559504164,"i1144","XwAL00379","wt","Reporter.intensity.10","Beta 1"
"106",-3.36566185296987,-1.85374813420148,"5","wt",-0.142401682671027,-0.013920191034702,-0.142401682671027,-0.0158506581482449,"i1145","XwAL00379","wt","Reporter.intensity.11","Beta 1"
"107",-3.28008555711721,-1.99313228470654,"5","wt",-0.0869142735182798,0.0410830409932266,-0.0869142735182798,-0.181669398258643,"i1146","XwAL00379","wt","Reporter.intensity.12","Beta 1"
"108",0.77353788076426,2.99653894560962,"1","wt",2.6414403987772,0.652907787697857,2.6414403987772,-0.908729529351336,"i1147","XwAL00379","wt","Reporter.intensity.13","Beta 1"
"109",0.926660901890053,5.41551763671069,"7","wt",-0.604610418608545,0.329360529404923,-0.604610418608545,-0.383838253980144,"i1148","XwAL00379","wt","Reporter.intensity.14","Beta 1"
"110",-0.0928704077145913,4.01264364379077,"7","wt",-0.0970651009617201,0.186561884922314,-0.0970651009617201,0.0430130466489826,"i1149","XwAL00379","wt","Reporter.intensity.15","Beta 1"
"111",-0.0680974656483987,4.18621093886523,"7","wt",-0.501883550443562,0.387917976400372,-0.501883550443562,NA,"i115","XwAL00319","wt","Reporter.intensity.7","Beta 1"
"112",6.82894349752451,-1.42581414324613,"0","ko",-0.630334772116661,1.36225679009355,-0.630334772116661,0.0192057173541991,"i1150","XwAL00379","ko","Reporter.intensity.16","Beta 2"
"113",-2.4386435681722,-9.60316293579907,"8","ko",-1.76631402406051,-0.376633664855452,-1.76631402406051,0.252352594118488,"i1151","XwAL00379","ko","Reporter.intensity.17","Vasculature"
"114",-2.48541676343893,-9.61230771881909,"8","ko",-0.547643380842168,-0.506919927881523,-0.547643380842168,-1.26409779474314,"i1152","XwAL00379","ko","Reporter.intensity.18","Vasculature"
"115",1.161726719723,0.827373095923949,"5","ko",-0.582370720742545,0.527445229216955,-0.582370720742545,0.341401654311162,"i1157","XwAL00381","ko","Reporter.intensity.5","Beta 1"
"116",1.54671788869883,4.6173990454021,"7","wt",-0.260727001734505,-0.0582624686348813,-0.260727001734505,0.139773292367624,"i1159","XwAL00381","wt","Reporter.intensity.7","Beta 1"
"117",-2.13485144914602,-8.48075454575391,"8","wt",-0.285411006733441,-0.0658456994477301,-0.285411006733441,NA,"i116","XwAL00319","wt","Reporter.intensity.8","Vasculature"
"118",0.794195658550515,5.45192939894824,"7","wt",-0.338640790648568,0.980687085944996,-0.338640790648568,-0.366241409150078,"i1160","XwAL00381","wt","Reporter.intensity.8","Beta 1"
"119",-4.13902901948904,-1.36813055617185,"6","wt",-0.0242816976808415,-0.756162757572203,-0.0242816976808415,0.270431494055997,"i1161","XwAL00381","wt","Reporter.intensity.9","Beta 1"
"120",-3.18862056077932,-4.01733606201978,"3","wt",0.732717010966498,-0.913089691491865,0.732717010966498,0.682389808039958,"i1162","XwAL00381","wt","Reporter.intensity.10","Beta 1"
"121",1.98224902807261,1.04427189486651,"5","wt",0.0751290068192619,0.556406917938108,0.0751290068192619,-0.0749473724337528,"i1163","XwAL00381","wt","Reporter.intensity.11","Beta 1"
"122",-2.56623386682485,-9.53251760346265,"8","wt",-0.0175569017564571,-0.362069781302241,-0.0175569017564571,-1.63633125024841,"i1164","XwAL00381","wt","Reporter.intensity.12","Vasculature"
"123",6.14340758977915,-0.219695619171571,"0","wt",-1.2582687235984,-0.137727821081647,-1.2582687235984,-0.201594624465028,"i1165","XwAL00381","wt","Reporter.intensity.13","Beta 2"
"124",-0.467310124053703,-1.17675732714505,"2","ko",0.180412141934697,0.228267449779569,0.180412141934697,-0.195321259783642,"i1166","XwAL00381","ko","Reporter.intensity.14","Beta 1"
"125",-1.66372823060964,3.25925357001452,"1","ko",0.228768014216323,0.639160477714041,0.228768014216323,-0.0496687837405849,"i1167","XwAL00381","ko","Reporter.intensity.15","Beta 1"
"126",8.59489083944346,-1.49110805136533,"0","ko",0.531682368341897,-0.497554741298001,0.531682368341897,0.442391504153608,"i1168","XwAL00381","ko","Reporter.intensity.16","Beta 2"
"127",-0.818481692089782,3.80478031294971,"1","ko",0.827368362615546,0.344220852518241,0.827368362615546,0.487085717095519,"i1169","XwAL00381","ko","Reporter.intensity.17","Beta 1"
"128",-2.4421003991506,-8.62081735474439,"8","wt",-0.128327284198049,0.814701071259886,-0.128327284198049,-0.0163301872921814,"i117","XwAL00319","wt","Reporter.intensity.9","Vasculature"
"129",0.875186569080605,3.17410452025561,"7","ko",-0.0588531344040538,-0.564662244369222,-0.0588531344040538,0.169586418194459,"i1170","XwAL00381","ko","Reporter.intensity.18","Beta 1"
"130",-0.921477892412887,-0.0471408281979081,"4","wt",0.051621773700329,-0.16384390841288,0.051621773700329,0.192165175177348,"i1176","XwAL00382","wt","Reporter.intensity.6","Beta 1"
"131",-1.67027359546636,-3.98889534813733,"3","wt",0.226109260953599,-0.2857924926537,0.226109260953599,0.464443374904822,"i1177","XwAL00382","wt","Reporter.intensity.7","Beta 1"
"132",-2.98360561670278,-0.483346446281385,"6","wt",-0.901537620750176,-0.492922075520264,-0.901537620750176,0.292855656804575,"i1178","XwAL00382","wt","Reporter.intensity.8","Beta 1"
"133",-5.14303659738515,0.370514758998442,"6","wt",0.177486363690725,-0.054436767762621,0.177486363690725,-1.18319077814711,"i1179","XwAL00382","wt","Reporter.intensity.9","Beta 1"
"134",-3.1655585700414,3.73598940032153,"1","wt",-0.0102098261202281,-0.337403535010085,-0.0102098261202281,NA,"i118","XwAL00319","wt","Reporter.intensity.10","Beta 1"
"135",-2.66871809305166,-4.06128828865857,"3","wt",0.649181313955567,-0.476230633259493,0.649181313955567,-0.227578921251399,"i1180","XwAL00382","wt","Reporter.intensity.10","Beta 1"
"136",-1.67456799091314,2.95264918463855,"5","wt",-0.517213563431722,0.300389028917622,-0.517213563431722,-0.154393592234293,"i1182","XwAL00382","wt","Reporter.intensity.12","Beta 1"
"137",0.575833327160134,3.6755741323772,"5","ko",-0.578468897755872,0.298458521847085,-0.578468897755872,0.145532129484062,"i1183","XwAL00382","ko","Reporter.intensity.13","Beta 1"
"138",-0.152987235202537,-2.1019852672276,"2","ko",0.453287925963384,0.716143376121793,0.453287925963384,0.745016714381467,"i1184","XwAL00382","ko","Reporter.intensity.14","Beta 1"
"139",-2.11051821054433,-7.23809450013013,"3","ko",0.350310308813131,-0.153895380908036,0.350310308813131,-0.318619279384898,"i1185","XwAL00382","ko","Reporter.intensity.15","Beta 1"
"140",-1.12720727266286,4.76728660720019,"1","ko",0.155040584820868,0.670385405619715,0.155040584820868,-0.27913602407109,"i1187","XwAL00382","ko","Reporter.intensity.17","Beta 1"
"141",7.39501596151377,0.468761154586363,"0","ko",-0.170905300985502,-0.539670027263057,-0.170905300985502,0.17642205801755,"i1188","XwAL00382","ko","Reporter.intensity.18","Beta 2"
"142",-3.78373503030752,-1.00472830874295,"5","wt",0.546060666879709,-0.748278696881442,0.546060666879709,NA,"i119","XwAL00319","wt","Reporter.intensity.11","Beta 1"
"143",1.41236186681773,4.43120844023852,"7","ko",-0.166285524625905,-0.411582278254617,-0.166285524625905,0.165064762496557,"i1193","XwAL00350","ko","Reporter.intensity.5","Beta 1"
"144",-2.80721115411733,-6.43846147400708,"9","ko",3.68534018927624,-2.76353257879121,3.68534018927624,0.547854861555199,"i1194","XwAL00350","ko","Reporter.intensity.6","Delta"
"145",2.18949342428233,5.1395199980083,"2","ko",0.768599975077088,1.05052451961068,0.768599975077088,0.405824246211959,"i1195","XwAL00350","ko","Reporter.intensity.7","Beta 1"
"146",2.15530324636485,3.55058033126025,"7","ko",0.879466217197306,0.627285178142932,0.879466217197306,-0.145914998511748,"i1196","XwAL00350","ko","Reporter.intensity.8","Beta 1"
"147",-0.929816477908836,5.38100416319995,"1","ko",-1.36121190592299,0.270273551279281,-1.36121190592299,-0.293454706353927,"i1198","XwAL00350","ko","Reporter.intensity.10","Beta 1"
"148",2.68230271993662,1.10359496729999,"5","wt",-1.26662393103654,1.01526506563403,-1.26662393103654,-0.329114913517916,"i1199","XwAL00350","wt","Reporter.intensity.11","Beta 1"
"149",-4.02206944765066,2.52514679091601,"6","wt",-0.781575748076326,-0.0957068556308093,-0.781575748076326,-0.99609419128173,"i12","XwAL00313","wt","Reporter.intensity.12","Beta 1"
"150",1.15195215402628,4.00541908400683,"7","wt",-0.0203011305881861,-0.029067079005903,-0.0203011305881861,-0.237067419760095,"i120","XwAL00319","wt","Reporter.intensity.12","Beta 1"
"151",-1.86329566778158,-8.81717889649243,"8","wt",0.764596682673043,0.677787786206224,0.764596682673043,0.74436513234025,"i1200","XwAL00350","wt","Reporter.intensity.12","Vasculature"
"152",2.04449415861155,3.87125522750049,"7","wt",-1.411417901071,0.328720943610961,-1.411417901071,-0.124993846883253,"i1201","XwAL00350","wt","Reporter.intensity.13","Beta 1"
"153",-2.90403675378774,4.59905368941455,"6","wt",0.41030468643224,-0.488165861116272,0.41030468643224,-0.337173492663936,"i1202","XwAL00350","wt","Reporter.intensity.14","Beta 1"
"154",-2.2596737080953,-2.21980767590375,"3","wt",0.796615899051368,0.0604856906245833,0.796615899051368,0.0872510609495657,"i1203","XwAL00350","wt","Reporter.intensity.15","Beta 1"
"155",-2.55069541276907,-2.58101396900983,"3","wt",-1.24965017277965,-0.574577001498861,-1.24965017277965,-0.233103813859317,"i1204","XwAL00350","wt","Reporter.intensity.16","Beta 1"
"156",-1.8838534289739,-2.77104156357617,"3","wt",-1.54105693528956,0.068747735209195,-1.54105693528956,-0.106557129849281,"i1205","XwAL00350","wt","Reporter.intensity.17","Beta 1"
"157",0.354195362911477,5.04232818740039,"1","ko",-0.202460751531982,0.196264349825682,-0.202460751531982,-0.300253380396424,"i1206","XwAL00350","ko","Reporter.intensity.18","Beta 1"
"158",0.985805398807778,1.18623919146686,"2","ko",-0.012331605407785,1.31701859226281,-0.012331605407785,0.426233801152584,"i121","XwAL00319","ko","Reporter.intensity.13","Beta 1"
"159",-3.00669407190298,3.46650344985156,"1","wt",-0.881044357618647,-0.741336700840698,-0.881044357618647,-0.776373626631168,"i1212","XwAL00373","wt","Reporter.intensity.6","Beta 1"
"160",-3.01198338808034,1.61853773253589,"5","wt",0.299147134034105,-1.35858703267799,0.299147134034105,NA,"i1213","XwAL00373","wt","Reporter.intensity.7","Beta 1"
"161",1.28944969831492,1.75466830390124,"5","wt",-0.115348870943463,0.269425145291911,-0.115348870943463,-0.195847231480146,"i1214","XwAL00373","wt","Reporter.intensity.8","Beta 1"
"162",-1.86191057504629,-0.336456916159105,"5","wt",0.489120832070358,-0.0152669999781561,0.489120832070358,-0.694620145953312,"i1215","XwAL00373","wt","Reporter.intensity.9","Beta 1"
"163",-2.68623685182546,-8.75620477539868,"8","wt",0.893068149102876,0.113041740335349,0.893068149102876,0.423374852560551,"i1216","XwAL00373","wt","Reporter.intensity.10","Vasculature"
"164",-2.87834905923818,-6.86482494217725,"9","wt",-0.790635405195169,-1.95771560092284,-0.790635405195169,-1.00548424874,"i1217","XwAL00373","wt","Reporter.intensity.11","Delta"
"165",-3.14773821176504,-3.83731906754346,"3","wt",0.549690207386968,-0.895808970256279,0.549690207386968,-0.0591207947662715,"i1218","XwAL00373","wt","Reporter.intensity.12","Beta 1"
"166",-1.49048512519811,3.63704378264575,"1","ko",-0.779232211845489,0.889433950517546,-0.779232211845489,1.50652061692128,"i1219","XwAL00373","ko","Reporter.intensity.13","Beta 1"
"167",6.4212048119166,1.08789760726123,"0","ko",-0.273199516739122,-0.469108134543173,-0.273199516739122,NA,"i122","XwAL00319","ko","Reporter.intensity.14","Beta 2"
"168",5.68853355108286,0.0228802050891402,"0","ko",0.330408578306941,1.9877932774438,0.330408578306941,2.31656890860293,"i1220","XwAL00373","ko","Reporter.intensity.14","Beta 2"
"169",5.76269460378672,1.13870079177051,"0","ko",0.195283946075226,0.94678379942134,0.195283946075226,-0.60993819553872,"i1222","XwAL00373","ko","Reporter.intensity.16","Beta 2"
"170",1.49494982419993,2.48133809226184,"1","ko",0.236574092726095,0.83569898241016,0.236574092726095,-0.789576461223985,"i1223","XwAL00373","ko","Reporter.intensity.17","Beta 1"
"171",6.16448856054331,-0.00910597187848061,"0","ko",-0.306644468859654,-0.243766546406771,-0.306644468859654,NA,"i1224","XwAL00373","ko","Reporter.intensity.18","Beta 2"
"172",-2.63545536340688,3.53244812148242,"1","wt",-0.902876247741584,-0.326255591958755,-0.902876247741584,-1.08627635772527,"i1229","XwAL00374","wt","Reporter.intensity.5","Beta 1"
"173",-2.26496445478414,-1.52833973509641,"5","ko",-0.676713158977977,0.708816544988406,-0.676713158977977,0.35838083418314,"i123","XwAL00319","ko","Reporter.intensity.15","Beta 1"
"174",-2.53551339448904,-0.817614278620195,"5","wt",0.846841246443998,-0.085851635836223,0.846841246443998,-0.286679681252153,"i1230","XwAL00374","wt","Reporter.intensity.6","Beta 1"
"175",-2.27779506982778,2.87151558058887,"6","wt",-0.324670553964452,0.309936601913743,-0.324670553964452,-0.17630517938988,"i1231","XwAL00374","wt","Reporter.intensity.7","Beta 1"
"176",-4.20830654443716,-3.85936634880872,"3","wt",0.493758925214519,-0.338040902558567,0.493758925214519,-0.167634460138229,"i1234","XwAL00374","wt","Reporter.intensity.10","Beta 1"
"177",-0.574970402731643,0.665578552657652,"4","wt",0.238217517016007,-0.204016826627536,0.238217517016007,-0.743334150414774,"i1235","XwAL00374","wt","Reporter.intensity.11","Beta 1"
"178",6.94477391897227,0.165206798488188,"0","ko",-0.224685471049992,-0.144400990852343,-0.224685471049992,0.151217722572372,"i1236","XwAL00374","ko","Reporter.intensity.12","Beta 2"
"179",0.542284614429726,-0.911693206852388,"2","ko",0.244871990159716,0.346485051737318,0.244871990159716,1.7212516426355,"i1237","XwAL00374","ko","Reporter.intensity.13","Beta 1"
"180",-1.20683460773443,3.90301067488818,"6","ko",0.708397325033069,-0.1705795601353,0.708397325033069,0.39285813216577,"i1238","XwAL00374","ko","Reporter.intensity.14","Beta 1"
"181",7.25406909643198,-0.781524649685335,"0","ko",-1.44850256338892,-0.255848394892954,-1.44850256338892,0.136706045279823,"i1239","XwAL00374","ko","Reporter.intensity.15","Beta 2"
"182",1.28151274381663,-0.147423527067613,"2","ko",-0.596463294135661,0.21165750926762,-0.596463294135661,NA,"i124","XwAL00319","ko","Reporter.intensity.16","Beta 1"
